"chr"	"start"	"end"	"RBPs"	"strand"	"IGF2BP3wt_rep1"	"IGF2BP3wt_rep2"	"IGF2BP3I474M_rep1"	"IGF2BP3I474M_rep2"	"IGF2BP3R525C_rep1"	"IGF2BP3R525C_rep2"	"gene_ID"	"gene_name"	"gene_type"	"feature"
"chr7"	45893062	45893070	"IGF2BP3R525C_final"	"+"	36.27857143	21.426	4.048	14.23333333	22.788	40.46	"ENSG00000146678.10"	"IGFBP1"	"protein_coding"	"CDS"
"chr7"	45893214	45893228	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	21.12333333	10.21090909	7.348571429	2.808	17.31272727	19.74222222	"ENSG00000146678.10"	"IGFBP1"	"protein_coding"	"3UTR"
"chr7"	47275666	47275674	"IGF2BP3I474M_final"	"-"	3.9725	4.25	12.145	16.04	3.446666667	3.258	"ENSG00000136205.17"	"TNS3"	"protein_coding"	"3UTR"
"chr7"	47277896	47277912	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"-"	1.568571429	1.8	7.285	11.39333333	5.266666667	3.208333333	"ENSG00000136205.17"	"TNS3"	"protein_coding"	"3UTR"
"chr7"	53776222	53776230	"IGF2BP3wt_final"	"+"	16.985	5.304	0.804	11.076	3.75	5.975	"ENSG00000222355.1"	"RNU2-29P"	"snRNA"	"exon"
"chr7"	54755795	54755803	"IGF2BP3R525C_final"	"-"	0.405	6.4875	1.4	1.34	7.36	3.33	"ENSG00000132432.14"	"SEC61G"	"protein_coding"	"CDS"
"chr7"	56052425	56052433	"IGF2BP3wt_final"	"+"	9.251666667	11.17166667	0.3	6.131428571	0	2.4075	"ENSG00000146731.11"	"CCT6A"	"protein_coding"	"CDS"
"chr7"	56054424	56054432	"IGF2BP3wt_final"	"+"	7.508571429	4.89	0	0.53	3.1	2.925	"ENSG00000146731.11"	"CCT6A"	"protein_coding"	"CDS"
"chr7"	56060310	56060318	"IGF2BP3R525C_final"	"+"	15.72	10.725	10.316	2.908	17.1075	7.628	"ENSG00000146731.11"	"CCT6A"	"protein_coding"	"CDS"
"chr7"	56063222	56063230	"IGF2BP3I474M_final"	"+"	50.88333167	39.88500375	43.375	57.04500125	7.173333333	19.40857143	"ENSG00000146731.11"	"CCT6A"	"protein_coding"	"3UTR"
"chr7"	56101686	56101694	"IGF2BP3R525C_final"	"-"	0	1.688571429	0	8.476	11.985	3.108333333	"ENSG00000106153.13"	"CHCHD2"	"protein_coding"	"3UTR"
"chr7"	66987841	66987854	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	13.13285714	10.51285714	0.06666666667	4.883333333	5.194285714	8.685714286	"ENSG00000126524.10"	"SBDS"	"protein_coding"	"3UTR"
"chr7"	73478377	73478385	"IGF2BP3wt_final"	"-"	10.21	12.06	5.066666667	15.23714286	0	0	"ENSG00000009954.11"	"BAZ1B"	"protein_coding"	"CDS"
"chr7"	73596250	73596258	"IGF2BP3wt_final"	"-"	9.39	5.394	1.38	1.87	1.8	6.046666667	"ENSG00000009950.16"	"MLXIPL"	"protein_coding"	"CDS"
"chr7"	73597702	73597710	"IGF2BP3wt_final"	"-"	6.3075	5.825	1.62	1.496	0.3	0.1625	"ENSG00000009950.16"	"MLXIPL"	"protein_coding"	"CDS"
"chr7"	73605955	73605963	"IGF2BP3I474M_final"	"-"	2.385	0	7.866666667	8.59	0	0.2833333333	"ENSG00000009950.16"	"MLXIPL"	"protein_coding"	"CDS"
"chr7"	74187713	74187721	"IGF2BP3wt_final"	"+"	13.65	20.0325	10.16666667	0.256	0.21	13.165	"ENSG00000106682.16"	"EIF4H"	"protein_coding"	"CDS"
"chr7"	74195850	74195858	"IGF2BP3wt_final"	"+"	9.317142857	8.048571429	0	9.86	11.096	0	"ENSG00000106682.16"	"EIF4H"	"protein_coding"	"3UTR"
"chr7"	74196378	74196386	"IGF2BP3wt_final"	"+"	2.472	13.1	0	0	0.57	1.5025	"ENSG00000106682.16"	"EIF4H"	"protein_coding"	"3UTR"
"chr7"	74691004	74691012	"IGF2BP3R525C_final"	"+"	1.054	0	0	2.965	6.283333333	5.92	"ENSG00000263001.7"	"GTF2I"	"protein_coding"	"CDS"
"chr7"	75943886	75943896	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	60.88333444	44.472002	30.71778333	9.624445556	38.640002	20.005001	"ENSG00000201643.1"	"SNORA14A"	"snoRNA"	"exon"
"chr7"	76054966	76054974	"IGF2BP3wt_final"	"+"	7.23	8.76	0.92	0	0.24	0.78	"ENSG00000146701.12"	"MDH2"	"protein_coding"	"CDS"
"chr7"	76057991	76057999	"IGF2BP3wt_final"	"+"	6.072	13.5675	10.248	0	2.34	2.298	"ENSG00000146701.12"	"MDH2"	"protein_coding"	"CDS"
"chr7"	76064394	76064402	"IGF2BP3I474M_final"	"+"	3.06	8.18	6.69	8.413333333	0	0	"ENSG00000146701.12"	"MDH2"	"protein_coding"	"CDS"
"chr7"	76327879	76327887	"IGF2BP3wt_final"	"-"	11	11.54625	5.875	0	0	14.85142857	"ENSG00000170027.7"	"YWHAG"	"protein_coding"	"3UTR"
"chr7"	76329239	76329247	"IGF2BP3R525C_final"	"-"	3.758333333	6.86625	0	1.864	3.513333333	6.488	"ENSG00000170027.7"	"YWHAG"	"protein_coding"	"3UTR"
"chr7"	76329670	76329678	"IGF2BP3wt_final"	"-"	8.466	6.57	5.49	0.34	5.48	3.161666667	"ENSG00000170027.7"	"YWHAG"	"protein_coding"	"CDS"
"chr7"	77632376	77632384	"IGF2BP3R525C_final"	"+"	0	0.6814285714	1.725	1.5	13.05428571	9.486666667	"ENSG00000127947.16"	"PTPN12"	"protein_coding"	"CDS"
"chr7"	77635803	77635811	"IGF2BP3wt_final"	"+"	4.215	9.21	1.005	0	0.64	0.6375	"ENSG00000127947.16"	"PTPN12"	"protein_coding"	"CDS"
"chr7"	79460141	79460149	"IGF2BP3wt_final"	"+"	8.658	13.32	8.866666667	7.37	6.6	2.66	"ENSG00000234456.8"	"MAGI2-AS3"	"lncRNA"	"exon"
"chr7"	92112392	92112402	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"-"	26.35875	46.68	29.58285714	46.41777778	33.3525	24.20166667	"ENSG00000001630.17"	"CYP51A1"	"protein_coding"	"3UTR"
"chr7"	92123178	92123186	"IGF2BP3wt_final"	"-"	14.755	14.755	1.1	10.76	8.28	0	"ENSG00000001630.17"	"CYP51A1"	"protein_coding"	"CDS"
"chr7"	92126364	92126372	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	12.91	9.765	4.8	2.65	12.828	8.51	"ENSG00000001630.17"	"CYP51A1"	"protein_coding"	"CDS"
"chr7"	92606202	92606210	"IGF2BP3wt_final"	"-"	5.305	5.598	2.425	7.406666667	8.31	1.666666667	"ENSG00000105810.10"	"CDK6"	"protein_coding"	"3UTR"
"chr7"	92608950	92608958	"IGF2BP3R525C_final"	"-"	0.81	0.17	1.385	1.07	3.63	9.022	"ENSG00000105810.10"	"CDK6"	"protein_coding"	"3UTR"
"chr7"	92701751	92701766	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	22.26666667	34.119	29.495	7.288571429	23.04	4.121666667	"ENSG00000206763.1"	"RNU6-10P"	"snRNA"	"exon"
"chr7"	92774757	92774765	"IGF2BP3wt_final"	"-"	8.325	7.77	0.7	2.68	1.98	0.665	"ENSG00000105810.10"	"CDK6"	"protein_coding"	"CDS"
"chr7"	94588710	94588718	"IGF2BP3wt_final"	"-"	7.392	7.725	3.246666667	0.6	3.78	0.585	"ENSG00000127990.19"	"SGCE"	"protein_coding"	"CDS"
"chr7"	94663430	94663438	"IGF2BP3wt_final"	"+"	12.04833333	10.258	1.1	11.99333333	15.66285714	2.564	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"CDS"
"chr7"	94663995	94664003	"IGF2BP3wt_final"	"+"	18.6225	9.415714286	2.056666667	6.08	0.996	5.648	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"CDS"
"chr7"	94664355	94664363	"IGF2BP3R525C_final"	"+"	0	1.032	0.784	0.072	5.585714286	2.335714286	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"CDS"
"chr7"	94664718	94664726	"IGF2BP3wt_final"	"+"	37.48126	51.06000857	3.02750125	9.0975025	4.06500375	0	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"CDS"
"chr7"	94664806	94664814	"IGF2BP3wt_final"	"+"	19.815	16.62375	0	0	0.8871428571	0.2383333333	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"CDS"
"chr7"	94664972	94664980	"IGF2BP3wt_final"	"+"	28.25625	23.1225	0	14.2725	20.79	14.81625	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"CDS"
"chr7"	94665402	94665410	"IGF2BP3R525C_final"	"+"	15.9375	28.77	3.4875	13.4575	22.77	28.8825	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"CDS"
"chr7"	94665540	94665552	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	32.87583333	34.56272818	39.07666417	37.66727273	37.16727182	20.75999833	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"CDS"
"chr7"	94665742	94665750	"IGF2BP3I474M_final"	"+"	47.82857143	46.2524975	11.98571429	15.3875	23.535	37.28499875	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94665819	94665828	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	71.96111222	77.26444444	27.28444444	53.95250125	25.7825	17.885	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94665904	94665912	"IGF2BP3R525C_final"	"+"	15.53571429	2.571428571	0.9571428571	6.343333333	14.3	10.82714286	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94665955	94665963	"IGF2BP3wt_final"	"+"	15.39375	14.28375	2.217142857	0.4566666667	13.99714286	0.1083333333	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94666051	94666059	"IGF2BP3wt_final"	"+"	29.935	30.045	0	8.408571429	14.93333333	18.72142857	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94666279	94666290	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	39.045	22.56	6.785	24.53	40.58666667	41.241	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94666432	94666440	"IGF2BP3wt_final"	"+"	26.23714286	28.0875	7.726666667	0.7666666667	4.705714286	26.5025	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94666626	94666634	"IGF2BP3wt_final"	"+"	53.46	57.22285714	7.876666667	25.024	13.74	0	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94666790	94666802	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"+"	29.1558325	18.51833333	42.10333583	29.86333333	22.40333333	32.08636364	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94667052	94667061	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	145.3975	126.0125062	89.13777778	118.1111156	126.2825025	90.39000444	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94667342	94667350	"IGF2BP3R525C_final"	"+"	54.41749875	55.5275	19.6125	5.005	34.0175	42.09571429	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94667440	94667448	"IGF2BP3wt_final"	"+"	19.068	16.404	1.37	6.726666667	22.164	7.766	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94667698	94667710	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	41.655	41.82545455	12.25333333	14.17142857	27.42	4.8125	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94667835	94667843	"IGF2BP3wt_final"	"+"	15.99	13.98	16.98	4.57	9.03	2.924	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94668000	94668010	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	28.17	48.83666667	10.918	17.456	19.095	39.61666667	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94668082	94668090	"IGF2BP3R525C_final"	"+"	25.16	22.13875	7.485714286	16.3225	18.6925	5.355714286	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94668218	94668232	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	25.7125	13.14818182	21.32142857	0	12.76	10.35545455	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94668855	94668866	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	114.9681836	128.6918191	80.686	48.323995	73.51636455	84.44909364	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	94669622	94669630	"IGF2BP3wt_final"	"+"	29.04	15.9975	0.3175	0.6085714286	2.0775	2.37125	"ENSG00000242265.6"	"PEG10"	"protein_coding"	"3UTR"
"chr7"	95405126	95405134	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	14.37428571	10.41	4.143333333	10.3	11.90571429	8.45	"ENSG00000105854.13"	"PON2"	"protein_coding"	"3UTR"
"chr7"	95405393	95405401	"IGF2BP3R525C_final"	"-"	5.4	0.066	0	1.766666667	4.1	4.192857143	"ENSG00000105854.13"	"PON2"	"protein_coding"	"CDS"
"chr7"	95424531	95424539	"IGF2BP3R525C_final"	"-"	2.395714286	4.208571429	5.764	0.816	4.725	7.217142857	"ENSG00000105854.13"	"PON2"	"protein_coding"	"CDS"
"chr7"	96189347	96189355	"IGF2BP3wt_final"	"-"	4.722	17.88	0	0.3066666667	0	6.506666667	"ENSG00000004864.14"	"SLC25A13"	"protein_coding"	"CDS"
"chr7"	97852387	97852395	"IGF2BP3wt_final"	"-"	4.35	3.61	0.68	2.846666667	4.92	0	"ENSG00000070669.17"	"ASNS"	"protein_coding"	"CDS"
"chr7"	97855367	97855375	"IGF2BP3wt_final"	"-"	8.28	16.3275	4.88	7.9	10.38	0.78	"ENSG00000070669.17"	"ASNS"	"protein_coding"	"CDS"
"chr7"	97856788	97856796	"IGF2BP3wt_final"	"-"	5.6	9.3	0.67	0.23	0	2.845	"ENSG00000070669.17"	"ASNS"	"protein_coding"	"CDS"
"chr7"	98955228	98955236	"IGF2BP3wt_final"	"+"	3.54	6.77	0	3.81	2.4	0	"ENSG00000196367.14"	"TRRAP"	"protein_coding"	"CDS"
"chr7"	100099301	100099309	"IGF2BP3wt_final"	"-"	9.103333333	7.425	0	0	0.32	3.758333333	"ENSG00000166508.18"	"MCM7"	"protein_coding"	"CDS"
"chr7"	100367626	100367634	"IGF2BP3wt_final"	"+"	11.295	9.456	0.685	0.4	0	8.546666667	"ENSG00000121716.20"	"PILRB"	"protein_coding"	"3UTR"
"chr7"	100678560	100678574	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"+"	2.715	21.27333333	4.026666667	7.111428571	10.34	9.805	"ENSG00000172354.10"	"GNB2"	"protein_coding"	"CDS"
"chr7"	100824247	100824255	"IGF2BP3I474M_final"	"-"	0.21	3.315	24.232	17.215	6.008571429	0	"ENSG00000196411.10"	"EPHB4"	"protein_coding"	"CDS"
"chr7"	101138160	101138168	"IGF2BP3I474M_final"	"+"	0.29	9.971666667	21.08	40.18	8.23	22.23166667	"ENSG00000106366.9"	"SERPINE1"	"protein_coding"	"3UTR"
"chr7"	101138631	101138639	"IGF2BP3R525C_final"	"+"	14.93571429	4.405	0	7.831428571	11.385	11.1975	"ENSG00000106366.9"	"SERPINE1"	"protein_coding"	"3UTR"
"chr7"	103313071	103313079	"IGF2BP3wt_final"	"-"	5.02	11.934	0.8	0.35	3.3	0.99	"ENSG00000105821.15"	"DNAJC2"	"protein_coding"	"CDS"
"chr7"	103355698	103355706	"IGF2BP3wt_final"	"+"	22.05	14.65	22.08	0.34	8.56	16.62	"ENSG00000161057.13"	"PSMC2"	"protein_coding"	"CDS"
"chr7"	103471938	103471946	"IGF2BP3wt_final"	"-"	14.118	12.49	0.92	9.636	13.28	0	"ENSG00000189056.15"	"RELN"	"protein_coding"	"3UTR"
"chr7"	103472284	103472292	"IGF2BP3wt_final"	"-"	9.325714286	6.154285714	1.14	0	0.5914285714	0	"ENSG00000189056.15"	"RELN"	"protein_coding"	"3UTR"
"chr7"	103472720	103472735	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	22.42866667	16.43466667	8.428333333	11.07833333	14.83230769	12.59916667	"ENSG00000189056.15"	"RELN"	"protein_coding"	"3UTR"
"chr7"	103472746	103472754	"IGF2BP3R525C_final"	"-"	22.92	17.208	4.85	5.033333333	18.28	16.374	"ENSG00000189056.15"	"RELN"	"protein_coding"	"3UTR"
"chr7"	103472867	103472880	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	40.46454545	33.96666667	18.97625	22.00272727	23.18538462	21.653	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103490702	103490710	"IGF2BP3R525C_final"	"-"	14.28857143	9.848571429	0.4466666667	9.16	13.275	15.45333333	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103490818	103490827	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	25.442	19.37714286	14.012	24.752	10.196	27.145	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103496716	103496726	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	10.73571429	4.538571429	5.74	9.274285714	11.7	15.41857143	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103503084	103503092	"IGF2BP3wt_final"	"-"	7.62	7.25	0	0	0	5.451666667	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103503204	103503212	"IGF2BP3R525C_final"	"-"	7.551666667	4.031428571	12.76666667	9.28	10.66666667	24.90142857	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103510966	103510974	"IGF2BP3R525C_final"	"-"	27.59714286	6.982857143	3.48	25.30857143	15.67428571	26.45	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103523487	103523495	"IGF2BP3wt_final"	"-"	3.696	10.18714286	0.548	0.565	1.902857143	0	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103535458	103535466	"IGF2BP3wt_final"	"-"	27.63	34.66	32.46	7.95	0	1.324	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103539252	103539262	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"-"	12.585	1.485	6.22	12.61666667	5.22	8.3375	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103540434	103540442	"IGF2BP3I474M_final"	"-"	5.251666667	3.1675	15.298	11.87833333	12.47	3.691428571	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103542765	103542773	"IGF2BP3I474M_final"	"-"	12.83	4.124	6.872	8.64	0	2.574	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103553473	103553485	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	20.3025	20.985	8.1475	12.36	17.08666667	25.64857143	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103553723	103553731	"IGF2BP3I474M_final"	"-"	1.368571429	9.132857143	14.86	11.65714286	1.37	2.105	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103557015	103557023	"IGF2BP3wt_final"	"-"	17.688	13.854	0	0.128	0.15	0	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103565328	103565336	"IGF2BP3wt_final"	"-"	12.49	27.5925	15.93666667	3.645714286	8.1075	2.68	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103565384	103565392	"IGF2BP3wt_final"	"-"	14.646	5.715	1.715	0	5.535	7.032	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103572196	103572210	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"-"	18.93875	14.17363636	12.388	17.96	26.415	29.17583333	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103572252	103572260	"IGF2BP3wt_final"	"-"	31.07142857	18.38571429	10.868	10.135	13.83	15.87857143	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103574100	103574108	"IGF2BP3R525C_final"	"-"	31.32428571	8.43	1.931428571	8.065	4.028571429	13.54428571	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103575684	103575692	"IGF2BP3I474M_final"	"-"	0.715	12.11666667	20.792	10.72	4.91	12.12	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103589632	103589640	"IGF2BP3wt_final"	"-"	15.09	19.21285714	15.825	11.86857143	0.47	2.24375	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103593694	103593702	"IGF2BP3R525C_final"	"-"	24.80571429	35.16	13.54285714	0	29.7375	12.2775	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103593709	103593717	"IGF2BP3wt_final"	"-"	24.70875	43.44	3.951428571	0	14.8575	9.072857143	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103594330	103594343	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	25.52333333	13.93	4.06	7.283333333	14.844	15.94833333	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103603432	103603440	"IGF2BP3wt_final"	"-"	9.081666667	23.73428571	0	0	0	9.886	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103611784	103611798	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	9.196666667	11.973	6.995	5.733333333	9.973333333	0.7328571429	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103630142	103630150	"IGF2BP3I474M_final"	"-"	21.46	24.42	29.97333333	6.968571429	1.851428571	10.95666667	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103635570	103635578	"IGF2BP3wt_final"	"-"	7.347142857	11.81666667	5.94	0.805	7.346666667	4.995	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103636240	103636248	"IGF2BP3wt_final"	"-"	12.765	19.98	16.1	7.37	7.26	7.536666667	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103636444	103636452	"IGF2BP3wt_final"	"-"	11.6	17.6625	2.725	0	0.28	0.3533333333	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103650306	103650314	"IGF2BP3wt_final"	"-"	23.77875	10.18125	17.07333333	2.122857143	3.465	15.25125	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103650374	103650382	"IGF2BP3wt_final"	"-"	6.882	9.28875	0	1.515	5.988	2.122	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103651761	103651769	"IGF2BP3R525C_final"	"-"	4.58	9.834	3.246666667	2.54	9.72	11.81	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103652596	103652604	"IGF2BP3wt_final"	"-"	8.21	11.85	5.588	7.97	2.08	4.426	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103682170	103682178	"IGF2BP3wt_final"	"-"	33.58714286	22.64	4.794285714	10.3875	3.14	16.04625	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103697930	103697938	"IGF2BP3wt_final"	"-"	21.84	25.818	11.79333333	14.16	4.08	19.342	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103698059	103698067	"IGF2BP3wt_final"	"-"	10.965	5.415	0	0.46	0	0	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103700980	103700988	"IGF2BP3wt_final"	"-"	10.67	7.8525	4.525	4.28	2.84	4.1225	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103749467	103749475	"IGF2BP3wt_final"	"-"	16.88	26.315	9.926666667	3.966666667	2.712	7.4725	"ENSG00000189056.15"	"RELN"	"protein_coding"	"CDS"
"chr7"	103989398	103989408	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	4.488	9.713333333	15.9225	6.82	6.488571429	7.512857143	"ENSG00000189056.15"	"RELN"	"protein_coding"	"5UTR"
"chr7"	105102085	105102093	"IGF2BP3wt_final"	"+"	14.215	6.46	2.793333333	9.86	0	1.955	"ENSG00000005483.21"	"KMT2E"	"protein_coding"	"CDS"
"chr7"	107905436	107905444	"IGF2BP3wt_final"	"+"	7.525	9.372	15.375	0	4.6	10.4	"ENSG00000091140.14"	"DLD"	"protein_coding"	"CDS"
"chr7"	107929516	107929524	"IGF2BP3wt_final"	"-"	26.23285714	22.29	12.45333333	3.3025	6.16	5.88	"ENSG00000091136.15"	"LAMB1"	"protein_coding"	"CDS"
"chr7"	107937130	107937140	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	25.65	21.1175	12.4	10.6925	18.86	19.12	"ENSG00000091136.15"	"LAMB1"	"protein_coding"	"CDS"
"chr7"	107959726	107959734	"IGF2BP3R525C_final"	"-"	7.608	1.836	14.86	0	10.81	5.203333333	"ENSG00000091136.15"	"LAMB1"	"protein_coding"	"CDS"
"chr7"	116797716	116797724	"IGF2BP3wt_final"	"+"	5.1	7.0425	0.85	2.933333333	3.24	0	"ENSG00000105976.16"	"MET"	"protein_coding"	"3UTR"
"chr7"	116917740	116917748	"IGF2BP3wt_final"	"+"	5.48	7.35	0	1.93	0.4133333333	1.681666667	"ENSG00000198898.14"	"CAPZA2"	"protein_coding"	"CDS"
"chr7"	118185662	118185670	"IGF2BP3I474M_final"	"+"	0.33	9.9825	4.8	15.18	1.43	0	"ENSG00000128534.8"	"LSM8"	"protein_coding"	"CDS"
"chr7"	118192002	118192010	"IGF2BP3R525C_final"	"+"	12.2	20.38285714	9.723333333	7.96	15.42	22.43142857	"ENSG00000128534.8"	"LSM8"	"protein_coding"	"3UTR"
"chr7"	127929294	127929302	"IGF2BP3wt_final"	"+"	13.44	13.91	0.4466666667	0	11.955	2.946	"ENSG00000197157.11"	"SND1"	"protein_coding"	"CDS"
"chr7"	128092481	128092490	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	17.41142857	24.52	10.692	7.677142857	12.76285714	5.154285714	"ENSG00000197157.11"	"SND1"	"protein_coding"	"3UTR"
"chr7"	128769252	128769260	"IGF2BP3wt_final"	"+"	9.9075	16.845	0	0	1.26	2.045	"ENSG00000128595.17"	"CALU"	"protein_coding"	"3UTR"
"chr7"	128769485	128769493	"IGF2BP3wt_final"	"+"	7.735714286	7.62	0	0	4.86	9.4525	"ENSG00000128595.17"	"CALU"	"protein_coding"	"3UTR"
"chr7"	128770387	128770395	"IGF2BP3wt_final"	"+"	14.32714286	20.245	0	0.876	0.24	1.074	"ENSG00000128595.17"	"CALU"	"protein_coding"	"3UTR"
"chr7"	128770652	128770660	"IGF2BP3I474M_final"	"+"	9.372857143	2.43	12.64857143	12.65	0.504	1.247142857	"ENSG00000128595.17"	"CALU"	"protein_coding"	"3UTR"
